contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDateCalls
SPY250516C00480000,2024-12-13 17:21:15+00:00,480.0,134.64,133.37,136.55,-4.430008,-3.1854517,1.0,5,0.37784435638427727,True,REGULAR,USD,2025-05-16
SPY250516C00485000,2024-11-22 16:31:48+00:00,485.0,122.56,128.65,131.81,0.0,0.0,1.0,2,0.3690858990478516,True,REGULAR,USD,2025-05-16
SPY250516C00490000,2024-12-10 15:05:24+00:00,490.0,126.68,123.93,127.11,0.0,0.0,1.0,0,0.36069364898681633,True,REGULAR,USD,2025-05-16
SPY250516C00495000,2024-12-09 15:15:40+00:00,495.0,123.5,119.24,122.42,0.0,0.0,2.0,3,0.3523013989257812,True,REGULAR,USD,2025-05-16
SPY250516C00500000,2024-12-12 19:26:09+00:00,500.0,117.04,114.56,117.76,0.0,0.0,2.0,10,0.3441227697753906,True,REGULAR,USD,2025-05-16
SPY250516C00505000,2024-12-03 15:42:33+00:00,505.0,110.66,109.9,113.1,0.0,0.0,,1,0.3358068128967285,True,REGULAR,USD,2025-05-16
SPY250516C00510000,2024-12-13 15:46:37+00:00,510.0,106.59,105.26,108.46,0.5499954,0.5186679,2.0,1,0.32756714920043944,True,REGULAR,USD,2025-05-16
SPY250516C00515000,2024-12-09 17:11:00+00:00,515.0,103.74,100.64,103.85,0.0,0.0,1.0,6,0.31948007186889643,True,REGULAR,USD,2025-05-16
SPY250516C00520000,2024-11-29 15:39:26+00:00,520.0,96.49,96.04,99.26,0.0,0.0,11.0,13,0.31140825317382803,True,REGULAR,USD,2025-05-16
SPY250516C00525000,2024-11-27 21:11:14+00:00,525.0,89.33,91.47,94.69,0.0,0.0,4.0,2,0.30335169311523436,True,REGULAR,USD,2025-05-16
SPY250516C00530000,2024-12-10 15:04:20+00:00,530.0,89.38,86.93,90.16,0.0,0.0,3.0,10,0.2954782366943359,True,REGULAR,USD,2025-05-16
SPY250516C00535000,2024-12-02 15:07:25+00:00,535.0,83.46,82.42,85.65,0.0,0.0,2.0,2,0.28755900436401355,True,REGULAR,USD,2025-05-16
SPY250516C00540000,2024-12-11 15:47:16+00:00,540.0,82.89,77.94,81.18,0.0,0.0,3.0,914,0.2797465824890136,True,REGULAR,USD,2025-05-16
SPY250516C00545000,2024-12-12 15:24:31+00:00,545.0,77.02,73.5,76.75,0.0,0.0,1.0,284,0.2720257124328613,True,REGULAR,USD,2025-05-16
SPY250516C00550000,2024-12-11 19:20:25+00:00,550.0,74.04,69.1,72.36,0.0,0.0,17.0,96,0.2643506182861328,True,REGULAR,USD,2025-05-16
SPY250516C00555000,2024-12-13 18:52:35+00:00,555.0,66.56,64.75,68.01,0.099998474,0.15046415,2.0,8,0.2567060414123535,True,REGULAR,USD,2025-05-16
SPY250516C00560000,2024-12-13 20:29:53+00:00,560.0,62.35,60.44,63.72,-2.1399994,-3.318343,2.0,87,0.24919879226684571,True,REGULAR,USD,2025-05-16
SPY250516C00565000,2024-12-13 19:01:34+00:00,565.0,58.37,57.29,57.66,-0.6500015,-1.1013242,3.0,15,0.2284165293884277,True,REGULAR,USD,2025-05-16
SPY250516C00570000,2024-12-13 20:29:53+00:00,570.0,53.9,52.01,55.31,-1.6899986,-3.0401127,1.0,11,0.23432162170410153,True,REGULAR,USD,2025-05-16
SPY250516C00575000,2024-12-13 15:04:56+00:00,575.0,50.56,47.89,51.18,-2.6399994,-4.9624047,2.0,17,0.22682963119506833,True,REGULAR,USD,2025-05-16
SPY250516C00580000,2024-12-12 16:38:05+00:00,580.0,47.43,43.86,47.16,0.0,0.0,8.0,40,0.2196275547790527,True,REGULAR,USD,2025-05-16
SPY250516C00585000,2024-12-13 17:55:08+00:00,585.0,41.14,39.91,43.21,-2.3600006,-5.4252887,2.0,35,0.21239496109008787,True,REGULAR,USD,2025-05-16
SPY250516C00590000,2024-12-13 20:09:04+00:00,590.0,37.73,36.96,38.29,-1.5800018,-4.0193377,1.0,66,0.1982196878051758,True,REGULAR,USD,2025-05-16
SPY250516C00595000,2024-12-13 18:41:09+00:00,595.0,33.95,33.46,34.3,-1.6300011,-4.5812283,3.0,106,0.18967485137939455,True,REGULAR,USD,2025-05-16
SPY250516C00600000,2024-12-13 20:40:08+00:00,600.0,30.61,30.01,30.4,-1.4899979,-4.641738,7.0,117,0.18105372177124018,True,REGULAR,USD,2025-05-16
SPY250516C00605000,2024-12-13 19:52:08+00:00,605.0,27.24,26.58,26.9,-0.65999985,-2.3655908,22.0,113,0.17421785263061523,False,REGULAR,USD,2025-05-16
SPY250516C00610000,2024-12-13 20:55:49+00:00,610.0,23.98,23.38,23.6,-0.020000458,-0.083335236,11.0,1106,0.16777870803833012,False,REGULAR,USD,2025-05-16
SPY250516C00615000,2024-12-13 19:50:03+00:00,615.0,20.69,20.35,20.55,-0.059999466,-0.28915405,87.0,1672,0.16196516754150392,False,REGULAR,USD,2025-05-16
SPY250516C00620000,2024-12-13 20:37:59+00:00,620.0,17.98,17.6,17.66,-0.5100002,-2.7582488,218.0,1899,0.15609059249877932,False,REGULAR,USD,2025-05-16
SPY250516C00625000,2024-12-13 20:27:12+00:00,625.0,15.25,15.03,15.08,-0.07999992,-0.5218521,93.0,1495,0.15108575973510746,False,REGULAR,USD,2025-05-16
SPY250516C00630000,2024-12-13 19:46:50+00:00,630.0,12.93,12.71,12.76,-0.25,-1.8968133,111.0,3753,0.14655394470214844,False,REGULAR,USD,2025-05-16
SPY250516C00635000,2024-12-13 20:01:27+00:00,635.0,10.85,10.64,10.69,-0.79999924,-6.8669467,1105.0,1168,0.1424188542175293,False,REGULAR,USD,2025-05-16
SPY250516C00640000,2024-12-13 17:49:23+00:00,640.0,8.73,8.82,8.87,-1.2200003,-12.26131,22.0,388,0.13869574691772463,False,REGULAR,USD,2025-05-16
SPY250516C00645000,2024-12-13 16:39:03+00:00,645.0,7.41,7.26,7.3,-0.11000013,-1.4627677,2.0,730,0.13544565734863284,False,REGULAR,USD,2025-05-16
SPY250516C00650000,2024-12-13 17:56:44+00:00,650.0,5.84,5.92,5.95,-0.9299998,-13.737074,11.0,2012,0.13253125778198244,False,REGULAR,USD,2025-05-16
SPY250516C00655000,2024-12-13 18:36:41+00:00,655.0,4.86,4.79,4.83,-0.28999996,-5.6310673,14.0,1112,0.13016616912841794,False,REGULAR,USD,2025-05-16
SPY250516C00660000,2024-12-13 19:57:42+00:00,660.0,3.92,3.85,3.88,-0.11000013,-2.7295318,103.0,229,0.1279841841125488,False,REGULAR,USD,2025-05-16
SPY250516C00665000,2024-12-13 20:19:39+00:00,665.0,3.1,3.07,3.1,-0.47000003,-13.165267,205.0,438,0.12615314773559572,False,REGULAR,USD,2025-05-16
SPY250516C00670000,2024-12-13 18:37:07+00:00,670.0,2.57,2.43,2.47,-0.06000018,-2.2813756,37.0,213,0.1247035772705078,False,REGULAR,USD,2025-05-16
SPY250516C00675000,2024-12-13 20:36:58+00:00,675.0,1.97,1.92,1.95,-0.21000004,-9.633029,149.0,162,0.1233608172607422,False,REGULAR,USD,2025-05-16
SPY250516C00680000,2024-12-13 17:40:02+00:00,680.0,1.51,1.5,1.53,-0.120000005,-7.3619633,259.0,121,0.12220116088867189,False,REGULAR,USD,2025-05-16
SPY250516C00685000,2024-12-12 20:19:31+00:00,685.0,1.34,1.18,1.21,0.0,0.0,1.0,10,0.12152978088378906,False,REGULAR,USD,2025-05-16
SPY250516C00690000,2024-12-13 18:58:56+00:00,690.0,0.95,0.92,0.95,-0.120000064,-11.214959,19.0,20,0.1209194354248047,False,REGULAR,USD,2025-05-16
SPY250516C00695000,2024-12-13 15:57:43+00:00,695.0,0.77,0.72,0.74,-0.100000024,-11.494256,1.0,17,0.1203090899658203,False,REGULAR,USD,2025-05-16
SPY250516C00700000,2024-12-13 20:43:23+00:00,700.0,0.57,0.57,0.59,-0.110000014,-16.176472,1.0,417,0.12037012451171875,False,REGULAR,USD,2025-05-16
SPY250516C00705000,2024-12-12 18:03:54+00:00,705.0,0.54,0.45,0.47,0.0,0.0,3.0,217,0.12055322814941406,False,REGULAR,USD,2025-05-16
SPY250516C00710000,2024-12-12 19:21:25+00:00,710.0,0.43,0.36,0.38,0.0,0.0,5.0,322,0.12104150451660156,False,REGULAR,USD,2025-05-16
SPY250516C00715000,2024-12-13 17:04:27+00:00,715.0,0.3,0.29,0.31,-0.06999999,-18.918917,1.0,143,0.12171288452148438,False,REGULAR,USD,2025-05-16
SPY250516C00720000,2024-12-11 14:56:42+00:00,720.0,0.29,0.24,0.26,0.0,0.0,2.0,414,0.12293357543945313,False,REGULAR,USD,2025-05-16
SPY250516C00725000,2024-12-12 14:57:48+00:00,725.0,0.24,0.2,0.21,0.0,0.0,31.0,209,0.12342185180664064,False,REGULAR,USD,2025-05-16
SPY250516C00730000,2024-12-10 14:48:55+00:00,730.0,0.19,0.16,0.18,0.0,0.0,1.0,20,0.12488668090820312,False,REGULAR,USD,2025-05-16
SPY250516C00735000,2024-12-03 15:03:24+00:00,735.0,0.2,0.14,0.16,0.0,0.0,1.0,5,0.12696185546875,False,REGULAR,USD,2025-05-16
SPY250516C00740000,2024-12-12 16:18:21+00:00,740.0,0.15,0.12,0.13,0.0,0.0,7.0,40,0.1274501318359375,False,REGULAR,USD,2025-05-16
SPY250516C00745000,2024-12-05 15:24:58+00:00,745.0,0.18,0.1,0.12,0.0,0.0,,56,0.129891513671875,False,REGULAR,USD,2025-05-16
SPY250516C00750000,2024-12-12 18:58:23+00:00,750.0,0.1,0.09,0.1,0.0,0.0,11.0,17,0.13086806640624998,False,REGULAR,USD,2025-05-16
SPY250516C00755000,2024-12-11 16:37:29+00:00,755.0,0.1,0.07,0.09,0.0,0.0,4.0,135,0.132821171875,False,REGULAR,USD,2025-05-16
SPY250516C00760000,2024-12-13 14:35:17+00:00,760.0,0.08,0.07,0.09,-0.030000001,-27.272728,1.0,11,0.1362391064453125,False,REGULAR,USD,2025-05-16
SPY250516C00765000,2024-11-25 18:19:31+00:00,765.0,0.12,0.06,0.08,0.0,0.0,,613,0.13794807373046875,False,REGULAR,USD,2025-05-16
SPY250516C00770000,2024-12-04 16:31:28+00:00,770.0,0.09,0.06,0.08,0.0,0.0,,7,0.14112187011718752,False,REGULAR,USD,2025-05-16
SPY250516C00795000,2024-12-04 16:18:15+00:00,795.0,0.07,0.04,0.06,0.0,0.0,,2,0.15332877929687502,False,REGULAR,USD,2025-05-16
SPY250516C00800000,2024-12-13 17:47:57+00:00,800.0,0.04,0.04,0.05,-0.02,-33.333336,48.0,103,0.15332877929687502,False,REGULAR,USD,2025-05-16
SPY250530C00405000,2024-12-06 14:34:18+00:00,405.0,212.44,206.22,209.36,0.0,0.0,2.0,2,0.506138971862793,True,REGULAR,USD,2025-05-30
SPY250530C00440000,2024-12-04 18:47:30+00:00,440.0,176.5,172.61,175.75,0.0,0.0,,1,0.44298347549438477,True,REGULAR,USD,2025-05-30
SPY250530C00520000,2024-12-12 15:51:09+00:00,520.0,101.14,97.54,100.74,0.0,0.0,1.0,2,0.3109199768066406,True,REGULAR,USD,2025-05-30
SPY250530C00525000,2024-12-03 15:56:14+00:00,525.0,93.51,93.0,96.21,0.0,0.0,,1,0.30321436538696284,True,REGULAR,USD,2025-05-30
SPY250530C00530000,2024-12-10 15:04:18+00:00,530.0,90.93,88.49,91.71,0.0,0.0,1.0,1,0.29560030578613283,True,REGULAR,USD,2025-05-30
SPY250530C00540000,2024-12-13 17:17:55+00:00,540.0,80.58,79.56,82.8,-1.4899979,-1.8155208,1.0,6,0.2804637384033203,True,REGULAR,USD,2025-05-30
SPY250530C00544000,2024-12-06 18:08:24+00:00,544.0,80.83,76.04,79.28,0.0,0.0,1.0,1,0.27449761154174807,True,REGULAR,USD,2025-05-30
SPY250530C00545000,2024-12-11 15:47:16+00:00,545.0,77.96,75.16,78.4,0.0,0.0,3.0,4,0.2729870065307617,True,REGULAR,USD,2025-05-30
SPY250530C00550000,2024-12-12 15:34:59+00:00,550.0,74.15,70.79,74.05,0.0,0.0,5.0,6,0.26563234375,True,REGULAR,USD,2025-05-30
SPY250530C00552000,2024-11-25 19:30:00+00:00,552.0,67.72,69.06,72.32,0.0,0.0,,2,0.2626874269104004,True,REGULAR,USD,2025-05-30
SPY250530C00555000,2024-12-02 18:54:48+00:00,555.0,68.48,66.47,69.73,0.0,0.0,,3,0.25823190505981447,True,REGULAR,USD,2025-05-30
SPY250530C00560000,2024-12-12 16:39:33+00:00,560.0,65.68,62.19,65.47,0.0,0.0,2.0,5,0.250961164779663,True,REGULAR,USD,2025-05-30
SPY250530C00565000,2024-12-13 16:44:46+00:00,565.0,59.4,57.98,61.26,-2.8799973,-4.6242733,4.0,8,0.24372094177246095,True,REGULAR,USD,2025-05-30
SPY250530C00570000,2024-12-11 18:06:26+00:00,570.0,58.47,55.02,55.27,0.0,0.0,1.0,1391,0.224067817993164,True,REGULAR,USD,2025-05-30
SPY250530C00575000,2024-12-12 16:53:16+00:00,575.0,52.78,49.73,53.01,0.0,0.0,4.0,12,0.22930153030395511,True,REGULAR,USD,2025-05-30
SPY250530C00576000,2024-11-25 17:37:44+00:00,576.0,46.12,48.92,52.21,0.0,0.0,,0,0.2279282530212402,True,REGULAR,USD,2025-05-30
SPY250530C00577000,2024-12-05 15:58:02+00:00,577.0,52.3,48.11,51.4,0.0,0.0,3.0,3,0.22648631187438964,True,REGULAR,USD,2025-05-30
SPY250530C00579000,2024-12-11 17:00:22+00:00,579.0,51.01,46.51,49.81,0.0,0.0,1.0,1,0.22373212799072262,True,REGULAR,USD,2025-05-30
SPY250530C00580000,2024-12-11 20:59:08+00:00,580.0,49.86,45.71,49.01,0.0,0.0,1.0,7,0.22229781616210934,True,REGULAR,USD,2025-05-30
SPY250530C00582000,2024-12-05 17:53:48+00:00,582.0,49.28,44.13,47.43,0.0,0.0,1.0,2,0.21950548568725586,True,REGULAR,USD,2025-05-30
SPY250530C00583000,2024-12-12 19:04:34+00:00,583.0,46.32,43.34,46.65,0.0,0.0,10.0,5,0.2181474670410156,True,REGULAR,USD,2025-05-30
SPY250530C00584000,2024-12-12 17:17:10+00:00,584.0,46.12,42.55,45.87,0.0,0.0,4.0,3,0.21675893112182615,True,REGULAR,USD,2025-05-30
SPY250530C00585000,2024-12-13 15:01:06+00:00,585.0,44.5,41.77,45.09,0.29999924,0.6787313,1.0,21,0.21536276588439943,True,REGULAR,USD,2025-05-30
SPY250530C00586000,2024-12-12 16:44:33+00:00,586.0,44.26,41.0,44.32,0.0,0.0,56.0,30,0.21400474723815918,True,REGULAR,USD,2025-05-30
SPY250530C00587000,2024-12-11 20:38:45+00:00,587.0,44.52,40.22,43.55,0.0,0.0,1.0,2,0.21262384063720702,True,REGULAR,USD,2025-05-30
SPY250530C00588000,2024-12-05 19:52:19+00:00,588.0,43.49,39.45,42.79,0.0,0.0,,1,0.2112887099456787,True,REGULAR,USD,2025-05-30
SPY250530C00589000,2024-11-29 16:38:09+00:00,589.0,39.66,38.69,42.03,0.0,0.0,2.0,2,0.20993069129943845,True,REGULAR,USD,2025-05-30
SPY250530C00590000,2024-12-12 16:36:37+00:00,590.0,41.34,37.92,41.27,0.0,0.0,24.0,17,0.20854978469848628,True,REGULAR,USD,2025-05-30
SPY250530C00591000,2024-12-13 19:55:04+00:00,591.0,38.96,38.46,38.82,-0.040000916,-0.10256645,1.0,1038,0.19654123779296873,True,REGULAR,USD,2025-05-30
SPY250530C00592000,2024-12-05 17:53:24+00:00,592.0,41.69,36.4,39.78,0.0,0.0,2.0,4,0.20591004058837886,True,REGULAR,USD,2025-05-30
SPY250530C00593000,2024-11-29 16:09:57+00:00,593.0,36.58,35.65,39.03,0.0,0.0,2.0,2,0.2045215046691894,True,REGULAR,USD,2025-05-30
SPY250530C00594000,2024-11-27 16:01:50+00:00,594.0,33.75,34.91,38.3,0.0,0.0,,1,0.20323977920532227,True,REGULAR,USD,2025-05-30
SPY250530C00595000,2024-12-12 16:36:11+00:00,595.0,37.6,34.17,37.56,0.0,0.0,2.0,5,0.2018665019226074,True,REGULAR,USD,2025-05-30
SPY250530C00596000,2024-11-27 18:27:46+00:00,596.0,32.14,33.45,36.83,0.0,0.0,,2,0.2005390005493164,True,REGULAR,USD,2025-05-30
SPY250530C00597000,2024-12-02 16:40:41+00:00,597.0,34.41,32.71,36.11,0.0,0.0,1.0,4,0.1992420164489746,True,REGULAR,USD,2025-05-30
SPY250530C00598000,2024-12-02 16:35:46+00:00,598.0,33.58,31.99,35.39,0.0,0.0,7.0,14,0.19791451507568358,True,REGULAR,USD,2025-05-30
SPY250530C00599000,2024-12-06 16:43:26+00:00,599.0,35.7,31.27,34.68,0.0,0.0,2.0,9,0.1966327896118164,True,REGULAR,USD,2025-05-30
SPY250530C00600000,2024-12-13 19:16:15+00:00,600.0,32.55,31.85,32.25,-1.420002,-4.180165,11.0,47,0.18473105316162108,True,REGULAR,USD,2025-05-30
SPY250530C00601000,2024-12-13 17:12:01+00:00,601.0,31.65,31.14,31.55,-1.6800022,-5.04051,10.0,13,0.18346458633422852,True,REGULAR,USD,2025-05-30
SPY250530C00602000,2024-12-12 16:38:17+00:00,602.0,32.54,29.14,32.56,0.0,0.0,2.0,2,0.19268080276489258,True,REGULAR,USD,2025-05-30
SPY250530C00603000,2024-12-06 17:16:02+00:00,603.0,32.83,28.44,31.87,0.0,0.0,1.0,3,0.1914067066192627,True,REGULAR,USD,2025-05-30
SPY250530C00604000,2024-12-13 15:47:38+00:00,604.0,29.22,27.75,31.18,-1.1200008,-3.6914992,2.0,5,0.1901020932006836,True,REGULAR,USD,2025-05-30
SPY250530C00605000,2024-12-13 15:42:22+00:00,605.0,29.17,27.07,30.5,-1.0799999,-3.570248,1.0,13,0.18883562637329104,False,REGULAR,USD,2025-05-30
SPY250530C00606000,2024-12-12 15:09:16+00:00,606.0,29.03,26.39,29.83,0.0,0.0,1.0,9,0.18759967681884765,False,REGULAR,USD,2025-05-30
SPY250530C00607000,2024-12-12 15:10:52+00:00,607.0,28.26,25.72,29.16,0.0,0.0,3.0,7,0.18633320999145508,False,REGULAR,USD,2025-05-30
SPY250530C00608000,2024-12-11 17:04:52+00:00,608.0,29.23,25.06,28.5,0.0,0.0,3.0,3,0.1850972604370117,False,REGULAR,USD,2025-05-30
SPY250530C00609000,2024-12-11 17:33:40+00:00,609.0,28.39,24.4,27.85,0.0,0.0,2.0,5,0.18389182815551758,False,REGULAR,USD,2025-05-30
SPY250530C00610000,2024-12-13 14:54:29+00:00,610.0,26.65,23.83,27.2,-0.35000038,-1.2962978,1.0,15,0.18265587860107418,False,REGULAR,USD,2025-05-30
SPY250530C00611000,2024-12-11 17:33:40+00:00,611.0,27.08,23.18,26.57,0.0,0.0,2.0,4,0.18150385154724122,False,REGULAR,USD,2025-05-30
SPY250530C00612000,2024-12-06 18:28:58+00:00,612.0,26.93,22.48,25.92,0.0,0.0,1.0,1,0.18019923812866212,False,REGULAR,USD,2025-05-30
SPY250530C00613000,2024-12-05 18:27:11+00:00,613.0,25.94,22.01,25.31,0.0,0.0,2.0,56,0.1791082456207275,False,REGULAR,USD,2025-05-30
SPY250530C00614000,2024-12-10 20:04:59+00:00,614.0,22.62,21.42,24.65,0.0,0.0,1.0,0,0.17768156311035155,False,REGULAR,USD,2025-05-30
SPY250530C00615000,2024-12-11 20:24:42+00:00,615.0,23.89,22.11,22.35,-0.90999985,-3.6693544,1.0,274,0.16613077529907233,False,REGULAR,USD,2025-05-30
SPY250530C00616000,2024-12-13 18:47:46+00:00,616.0,21.8,20.28,23.41,-1.0600014,-4.636926,1.0,64,0.1751944053649902,False,REGULAR,USD,2025-05-30
SPY250530C00617000,2024-12-13 19:57:42+00:00,617.0,21.24,20.97,21.06,0.36999893,1.7728746,69.0,55,0.16323163436889648,False,REGULAR,USD,2025-05-30
SPY250530C00618000,2024-12-13 18:47:46+00:00,618.0,20.65,20.42,20.49,-1.0400009,-4.7948403,1.0,181,0.16219404708862306,False,REGULAR,USD,2025-05-30
SPY250530C00619000,2024-12-03 18:00:09+00:00,619.0,20.04,19.83,19.92,0.0,0.0,,54,0.1611030545806885,False,REGULAR,USD,2025-05-30
SPY250530C00620000,2024-12-13 20:18:52+00:00,620.0,19.43,19.27,19.37,-0.7600002,-3.7642407,211.0,44,0.16010361389160155,False,REGULAR,USD,2025-05-30
SPY250530C00621000,2024-12-13 19:42:41+00:00,621.0,19.09,18.73,18.82,-0.39999962,-2.0523326,15.0,65,0.1590507679748535,False,REGULAR,USD,2025-05-30
SPY250530C00623000,2024-12-13 17:18:15+00:00,623.0,17.53,17.66,17.75,-1.1399994,-6.106049,5.0,29,0.1570213693237305,False,REGULAR,USD,2025-05-30
SPY250530C00625000,2024-12-13 19:01:57+00:00,625.0,16.82,16.63,16.72,-1.0100002,-5.664612,7.0,114,0.15507589317321782,False,REGULAR,USD,2025-05-30
SPY250530C00630000,2024-12-13 20:08:59+00:00,630.0,14.46,14.24,14.31,-1.9100008,-11.667689,99.0,82,0.1504754142761231,False,REGULAR,USD,2025-05-30
SPY250530C00635000,2024-12-12 17:18:13+00:00,635.0,12.0,12.08,12.13,-1.4200001,-10.581223,1.0,343,0.14618773742675778,False,REGULAR,USD,2025-05-30
SPY250530C00640000,2024-12-13 21:14:52+00:00,640.0,10.21,10.13,10.2,-0.22999954,-2.2030609,13.0,122,0.14235781967163086,False,REGULAR,USD,2025-05-30
SPY250530C00645000,2024-12-12 15:13:53+00:00,645.0,9.1,8.44,8.51,0.0,0.0,6.0,14,0.138955143737793,False,REGULAR,USD,2025-05-30
SPY250530C00650000,2024-12-13 19:36:30+00:00,650.0,7.17,7.0,7.05,-0.73,-9.240506,23.0,11,0.13596445098876953,False,REGULAR,USD,2025-05-30
SPY250530C00660000,2024-12-12 15:23:41+00:00,660.0,5.27,4.68,4.74,0.0,0.0,2.0,53,0.1310664286804199,False,REGULAR,USD,2025-05-30
SPY250530C00665000,2024-12-10 17:15:03+00:00,665.0,4.0,3.79,3.85,0.0,0.0,1.0,1,0.12906754730224607,False,REGULAR,USD,2025-05-30
SPY250530C00670000,2024-12-13 17:15:02+00:00,670.0,3.08,3.05,3.1,-0.45000005,-12.747876,4.0,30,0.12723651092529298,False,REGULAR,USD,2025-05-30
SPY250530C00680000,2024-12-13 17:01:14+00:00,680.0,1.98,1.94,1.98,-0.20000005,-9.1743145,7.0,151,0.1243373699951172,False,REGULAR,USD,2025-05-30
SPY250530C00690000,2024-12-13 14:50:58+00:00,690.0,1.41,1.22,1.25,0.00999999,0.7142851,61.0,134,0.1223842645263672,False,REGULAR,USD,2025-05-30
SPY250530C00700000,2024-12-13 19:23:27+00:00,700.0,0.8,0.76,0.79,-0.07999998,-9.090907,1220.0,211,0.12134667724609374,False,REGULAR,USD,2025-05-30
SPY250530C00710000,2024-12-12 19:54:32+00:00,710.0,0.57,0.49,0.51,0.0,0.0,3.0,18,0.12134667724609374,False,REGULAR,USD,2025-05-30
SPY250530C00720000,2024-12-13 20:18:27+00:00,720.0,0.33,0.32,0.34,-0.049999982,-13.15789,27.0,28,0.12220116088867189,False,REGULAR,USD,2025-05-30
SPY250620C00150000,2024-11-11 14:34:05+00:00,150.0,452.16,456.54,459.31,0.0,0.0,1.0,33,1.1096846273803709,True,REGULAR,USD,2025-06-20
SPY250620C00155000,2024-10-02 13:30:01+00:00,155.0,415.59,417.66,420.92,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
SPY250620C00160000,2024-11-29 15:04:25+00:00,160.0,443.57,444.46,447.74,0.0,0.0,19.0,49,0.940430283203125,True,REGULAR,USD,2025-06-20
SPY250620C00165000,2024-10-02 13:30:01+00:00,165.0,405.95,408.01,411.24,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
SPY250620C00170000,2024-11-29 15:06:05+00:00,170.0,434.0,434.78,438.0,0.0,0.0,20.0,7,0.920899228515625,True,REGULAR,USD,2025-06-20
SPY250620C00175000,2024-10-29 16:26:01+00:00,175.0,410.5,428.79,433.01,0.0,0.0,2.0,0,0.8637708935546875,True,REGULAR,USD,2025-06-20
SPY250620C00180000,2024-11-29 15:06:05+00:00,180.0,424.29,425.03,428.25,0.0,0.0,39.0,42,0.8980723083496092,True,REGULAR,USD,2025-06-20
SPY250620C00185000,2024-11-01 13:30:34+00:00,185.0,390.04,422.85,425.9,0.0,0.0,2.0,9,1.015385782470703,True,REGULAR,USD,2025-06-20
SPY250620C00190000,2024-10-29 16:26:01+00:00,190.0,396.0,414.23,418.47,0.0,0.0,3.0,0,0.8415543188476562,True,REGULAR,USD,2025-06-20
SPY250620C00195000,2024-11-01 13:30:13+00:00,195.0,380.17,413.11,416.18,0.0,0.0,1.0,17,0.9838258453369142,True,REGULAR,USD,2025-06-20
SPY250620C00200000,2024-10-30 14:51:20+00:00,200.0,387.0,404.51,408.19,0.0,0.0,6.0,97,0.8065204895019531,True,REGULAR,USD,2025-06-20
SPY250620C00205000,2024-11-01 13:30:13+00:00,205.0,370.51,403.39,406.46,0.0,0.0,1.0,125,0.9538578833007811,True,REGULAR,USD,2025-06-20
SPY250620C00210000,2024-11-27 20:37:19+00:00,210.0,392.76,395.83,399.05,0.0,0.0,1.0,101,0.8324601715087889,True,REGULAR,USD,2025-06-20
SPY250620C00215000,2023-08-02 18:28:32+00:00,215.0,248.0,244.0,249.0,0.0,0.0,1.0,46,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
SPY250620C00220000,2023-10-23 15:18:51+00:00,220.0,215.78,242.0,247.5,0.0,0.0,2.0,79,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
SPY250620C00225000,2024-10-29 16:26:01+00:00,225.0,362.0,380.21,383.91,0.0,0.0,1.0,17,0.7642845837402343,True,REGULAR,USD,2025-06-20
SPY250620C00230000,2024-09-24 14:12:39+00:00,230.0,344.91,353.38,356.6,0.0,0.0,1.0,16,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
SPY250620C00235000,2023-08-02 18:26:34+00:00,235.0,230.5,226.5,231.5,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
SPY250620C00240000,2024-11-01 13:30:34+00:00,240.0,336.92,369.38,372.47,0.0,0.0,2.0,15,0.857301231689453,True,REGULAR,USD,2025-06-20
SPY250620C00245000,2024-11-01 13:30:13+00:00,245.0,331.91,364.53,367.62,0.0,0.0,1.0,1,0.8445450115966795,True,REGULAR,USD,2025-06-20
SPY250620C00250000,2024-11-11 19:46:24+00:00,250.0,353.72,359.24,362.09,0.0,0.0,1.0,28,0.8161029132080078,True,REGULAR,USD,2025-06-20
SPY250620C00255000,2024-12-02 14:32:30+00:00,255.0,353.78,352.07,355.3,0.0,0.0,2.0,8,0.7382838671874999,True,REGULAR,USD,2025-06-20
SPY250620C00260000,2024-10-29 16:26:02+00:00,260.0,328.5,346.26,349.95,0.0,0.0,11.0,0,0.70312796875,True,REGULAR,USD,2025-06-20
SPY250620C00265000,2024-10-29 16:26:01+00:00,265.0,323.5,341.41,345.01,0.0,0.0,1.0,2,0.6926300268554688,True,REGULAR,USD,2025-06-20
SPY250620C00270000,2024-06-20 18:09:12+00:00,270.0,287.77,287.38,290.41,0.0,0.0,6.0,15,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
SPY250620C00275000,2024-06-28 14:45:29+00:00,275.0,284.05,277.66,281.34,0.0,0.0,4.0,4,1.0000000000000003e-05,True,REGULAR,USD,2025-06-20
SPY250620C00280000,2024-12-11 15:04:38+00:00,280.0,332.13,327.8,331.03,0.0,0.0,1.0,24,0.6889679541015626,True,REGULAR,USD,2025-06-20
